data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,nuovi_ricoverati_con_sintomi,nuovi_terapia_intensiva,nuovi_totale_ospedalizzati,nuovi_isolamento_domiciliare,nuovi_dimessi_guariti,nuovi_deceduti,nuovi_totale_casi,nuovi_tamponi
2020-03-17T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6953,879,7832,4263,12095,1234,1571,2485,1640,16220,46449,null,,,782,56,838,396,117,220,1571,2884
2020-03-18T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7285,924,8209,4057,12266,171,1493,3488,1959,17713,48983,null,,,332,45,377,-206,1003,319,1493,2534
2020-03-19T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7387,1006,8393,5545,13938,1672,2171,3778,2168,19884,52244,null,,,102,82,184,1488,290,209,2171,3261
2020-03-20T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7735,1050,8785,6635,15420,1482,2380,4295,2549,22264,57174,null,,,348,44,392,1090,517,381,2380,4930
2020-03-21T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8258,1093,9351,8019,17370,1950,3251,5050,3095,25515,66730,null,,,523,43,566,1384,755,546,3251,9556
2020-03-22T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,9439,1142,10581,7304,17885,515,1691,5865,3456,27206,70598,null,,,1181,49,1230,-715,815,361,1691,3868
2020-03-23T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,9266,1183,10449,8461,18910,1025,1555,6075,3776,28761,73242,null,,,-173,41,-132,1157,210,320,1555,2644
2020-03-24T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,9711,1194,10905,8963,19868,958,1942,6657,4178,30703,76695,null,,,445,11,456,502,582,402,1942,3453
2020-03-25T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,10026,1236,11262,9329,20591,723,1643,7281,4474,32346,81666,null,,,315,42,357,366,624,296,1643,4971
2020-03-26T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,10681,1263,11944,10245,22189,1598,2543,7839,4861,34889,87713,null,,,655,27,682,916,558,387,2543,6047
2020-03-27T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11137,1292,12429,11466,23895,1706,2409,8001,5402,37298,95860,null,,,456,29,485,1221,162,541,2409,8147
2020-03-28T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11152,1319,12471,12038,24509,614,2117,8962,5944,39415,102503,null,,,15,27,42,572,961,542,2117,6643
2020-03-29T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11613,1328,12941,12451,25392,883,1592,9255,6360,41007,107398,null,,,461,9,470,413,293,416,1592,4895
2020-03-30T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11815,1330,13145,11861,25006,-386,1154,10337,6818,42161,111057,null,,,202,2,204,-590,1082,458,1154,3659
2020-03-31T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11883,1324,13207,11917,25124,118,1047,10885,7199,43208,114640,null,,,68,-6,62,56,548,381,1047,3583
2020-04-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11927,1342,13269,12496,25765,641,1565,11415,7593,44773,121449,null,,,44,18,62,579,530,394,1565,6809
2020-04-02T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11762,1351,13113,12763,25876,111,1292,12229,7960,46065,128286,null,,,-165,9,-156,267,814,367,1292,6837
2020-04-03T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11802,1381,13183,13006,26189,313,1455,13020,8311,47520,135051,null,,,40,30,70,243,791,351,1455,6765
2020-04-04T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12002,1326,13328,13892,27220,1031,1598,13242,8656,49118,141877,null,,,200,-55,145,886,222,345,1598,6826
2020-04-05T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12009,1317,13326,14798,28124,904,1337,13426,8905,50455,149984,null,,,7,-9,-2,906,184,249,1337,8107
2020-04-06T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11914,1343,13257,15212,28469,345,1079,13863,9202,51534,154989,null,,,-95,26,-69,414,437,297,1079,5005
2020-04-07T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11833,1305,13138,15205,28343,-126,791,14498,9484,52325,159331,null,,,-81,-38,-119,-7,635,282,791,4342
2020-04-08T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11719,1257,12976,15569,28545,202,1089,15147,9722,53414,167557,null,,,-114,-48,-162,364,649,238,1089,8226
2020-04-09T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11796,1236,13032,16042,29074,529,1388,15706,10022,54802,176953,null,,,77,-21,56,473,559,300,1388,9396
2020-04-10T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11877,1202,13079,16451,29530,456,1246,16280,10238,56048,186325,null,,,81,-34,47,409,574,216,1246,9372
2020-04-11T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12026,1174,13200,17058,30258,728,1544,16823,10511,57592,196302,null,,,149,-28,121,607,543,273,1544,9977
2020-04-12T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11969,1176,13145,18120,31265,1007,1460,17166,10621,59052,205832,null,,,-57,2,-55,1062,343,110,1460,9530
2020-04-13T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12028,1143,13171,18764,31935,670,1262,17478,10901,60314,211092,null,,,59,-33,26,644,312,280,1262,5260
2020-04-14T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12077,1122,13199,19164,32363,428,1012,17821,11142,61326,214870,null,,,49,-21,28,400,343,241,1012,3778
2020-04-15T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12043,1074,13117,19804,32921,558,827,17855,11377,62153,221968,null,,,-34,-48,-82,640,34,235,827,7098
2020-04-16T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11356,1032,12388,20702,33090,169,941,18396,11608,63094,232674,null,,,-687,-42,-729,898,541,231,941,10706
2020-04-17T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,10627,971,11598,21836,33434,344,1041,18850,11851,64135,243513,null,,,-729,-61,-790,1134,454,243,1041,10839
2020-04-18T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,10042,947,10989,23206,34195,761,1246,19136,12050,65381,255331,null,,,-585,-24,-609,1370,286,199,1246,11818
2020-04-19T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,10342,922,11264,23233,34497,302,855,19526,12213,66236,264155,183757,,,300,-25,275,27,390,163,855,8824
2020-04-20T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,10138,901,11039,23548,34587,90,735,20008,12376,66971,270486,173333,,,-204,-21,-225,315,482,163,735,6331
2020-04-21T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,9805,851,10656,23322,33978,-609,960,21374,12579,67931,277197,173333,pd-IT-0012,pd-EN-0012,-333,-50,-383,-226,1366,203,960,6711
2020-04-22T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,9692,817,10509,23733,34242,264,1161,22110,12740,69092,290699,184323,,,-113,-34,-147,411,736,161,1161,13502
2020-04-23T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,9192,790,9982,23891,33873,-369,1073,23352,12940,70165,302715,190451,,,-500,-27,-527,158,1242,200,1073,12016
2020-04-24T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8791,756,9547,24821,34368,495,1091,23782,13106,71256,314298,196406,,,-401,-34,-435,930,430,166,1091,11583
2020-04-25T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8489,724,9213,25260,34473,105,713,24227,13269,71969,326940,202827,,,-302,-32,-334,439,445,163,713,12642
2020-04-26T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8481,706,9187,25979,35166,693,920,24398,13325,72889,337797,208471,,,-8,-18,-26,719,171,56,920,10857
2020-04-27T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7525,680,8205,27236,35441,275,590,24589,13449,73479,342850,211523,,,-956,-26,-982,1257,191,124,590,5053
2020-04-28T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7280,655,7935,27809,35744,303,869,25029,13575,74348,351423,216526,,,-245,-25,-270,573,440,126,869,8573
2020-04-29T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7120,634,7754,28368,36122,378,786,25333,13679,75134,365895,223952,,,-160,-21,-181,559,304,104,786,14472
2020-04-30T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6834,605,7439,28772,36211,89,598,25749,13772,75732,376943,229880,,,-286,-29,-315,404,416,93,598,11048
2020-05-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6628,563,7191,29282,36473,262,737,26136,13860,76469,390644,236822,,,-206,-42,-248,510,387,88,737,13701
2020-05-02T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6529,545,7074,29593,36667,194,533,26146,14189,77002,403702,243383,,,-99,-18,-117,311,10,329,533,13058
2020-02-24T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,0,0,0,0,0,0,0,0,0,0,1,null,,,0,0,0,0,0,0,0,0
2020-02-24T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,0,3,null,,,0,0,0,0,0,0,0,0
2020-02-25T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,1,1,0,0,1,1,null,,,0,0,0,0,0,0,0,0
2020-02-25T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,0,3,null,,,0,0,0,0,0,0,0,0
2020-02-26T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,1,1,null,,,0,0,0,0,0,0,0,0
2020-02-26T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,0,3,null,,,0,0,0,0,0,0,0,0
2020-02-27T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,1,2,null,,,0,0,0,0,0,0,0,0
2020-02-27T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,0,32,null,,,0,0,0,0,0,0,0,0
2020-02-28T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,1,2,null,,,0,0,0,0,0,0,0,0
2020-02-28T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,0,32,null,,,0,0,0,0,0,0,0,0
2020-02-29T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,1,16,null,,,0,0,0,0,0,0,0,0
2020-02-29T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,0,43,null,,,0,0,0,0,0,0,0,0
2020-03-01T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,1,20,null,,,0,0,0,0,0,0,0,0
2020-03-01T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,0,122,null,,,0,0,0,0,0,0,0,0
2020-03-02T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,1,20,null,,,0,0,0,0,0,0,0,0
2020-03-02T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,0,122,null,,,0,0,0,0,0,0,0,0
2020-03-03T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,1,20,null,,,0,0,0,0,0,0,0,0
2020-03-03T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,1,0,1,3,4,4,4,0,0,4,122,null,,,0,0,0,0,0,0,0,0
2020-03-04T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,1,20,null,,,0,0,0,0,0,0,0,0
2020-03-04T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,1,0,1,4,5,1,1,0,0,5,122,null,,,0,0,0,0,0,0,0,0
2020-03-05T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,1,20,null,,,0,0,0,0,0,0,0,0
2020-03-05T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,2,0,2,5,7,2,2,0,0,7,122,null,,,0,0,0,0,0,0,0,0
2020-03-06T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,4,0,4,0,4,3,3,0,0,4,36,null,,,0,0,0,0,0,0,0,0
2020-03-06T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,4,0,4,6,10,3,3,0,0,10,122,null,,,0,0,0,0,0,0,0,0
2020-03-07T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,5,5,0,0,9,36,null,,,0,0,0,0,0,0,0,0
2020-03-07T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,6,1,7,7,14,4,4,0,0,14,194,null,,,0,0,0,0,0,0,0,0
2020-03-08T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,0,0,0,0,9,36,null,,,0,0,0,0,0,0,0,0
2020-03-08T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,7,2,9,14,23,9,9,0,0,23,228,null,,,0,0,0,0,0,0,0,0
2020-03-09T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,0,0,0,0,9,36,null,,,0,0,0,0,0,0,0,0
2020-03-09T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,10,2,12,21,33,10,10,0,0,33,267,null,,,0,0,0,0,0,0,0,0
2020-03-10T18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,17,1,18,20,38,29,29,0,0,38,36,null,,,0,0,0,0,0,0,0,0
2020-03-10T18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,19,3,22,28,50,17,19,2,0,52,399,null,,,0,0,0,0,0,0,0,0
2020-03-11T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,8,4,12,63,75,37,37,0,0,75,75,null,,,0,0,0,0,0,0,0,0
2020-03-11T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,28,4,32,42,74,24,25,3,0,77,527,null,,,0,0,0,0,0,0,0,0
2020-03-12T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,21,4,25,78,103,28,29,0,1,104,607,null,,,0,0,0,0,0,0,0,0
2020-03-12T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,43,5,48,54,102,28,30,4,1,107,593,null,,,0,0,0,0,0,0,0,0
2020-03-13T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,20,5,25,98,123,20,21,0,2,125,811,null,,,0,0,0,0,0,0,0,0
2020-03-13T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,58,6,64,93,157,55,56,4,2,163,846,null,,,0,0,0,0,0,0,0,0
2020-03-14T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,26,7,33,137,170,47,48,0,3,173,1135,null,,,0,0,0,0,0,0,0,0
2020-03-14T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,68,12,80,119,199,42,43,5,2,206,1006,null,,,0,0,0,0,0,0,0,0
2020-03-15T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,50,4,54,145,199,29,31,0,5,204,1497,null,,,0,0,0,0,0,0,0,0
2020-03-15T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,73,19,92,275,367,168,172,5,6,378,1006,null,,,0,0,0,0,0,0,0,0
2020-03-16T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,53,11,64,171,235,36,37,0,6,241,1740,null,,,0,0,0,0,0,0,0,0
2020-03-16T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,73,19,92,275,367,0,0,5,6,378,1006,null,nd-IT-0003,nd-EN-0003,0,0,0,0,0,0,0,0
2020-03-17T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,71,11,82,200,282,47,50,1,8,291,2149,null,,,0,0,0,0,0,0,0,0
2020-03-17T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,107,22,129,239,368,1,7,10,7,385,1727,null,,,0,0,0,0,0,0,0,0
2020-03-18T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,79,18,97,269,366,84,85,1,9,376,2844,null,,,0,0,0,0,0,0,0,0
2020-03-18T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,141,22,163,273,436,68,70,12,7,455,2187,null,,,0,0,0,0,0,0,0,0
2020-03-19T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,87,18,105,316,421,55,60,1,14,436,3568,null,,,0,0,0,0,0,0,0,0
2020-03-19T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,169,30,199,292,491,55,68,20,12,523,2203,null,,,0,0,0,0,0,0,0,0
2020-03-20T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,99,24,123,407,530,109,112,1,17,548,4433,null,,,0,0,0,0,0,0,0,0
2020-03-20T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,198,34,232,368,600,109,119,29,13,642,2656,null,,,0,0,0,0,0,0,0,0
2020-03-21T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,127,30,157,443,600,70,73,1,20,621,5179,null,,,0,0,0,0,0,0,0,0
2020-03-21T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,233,39,272,448,720,120,140,34,28,782,2656,null,,,0,0,0,0,0,0,0,0
2020-03-22T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,146,32,178,470,648,48,57,7,23,678,5718,null,,,0,0,0,0,0,0,0,0
2020-03-22T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,235,46,281,604,885,165,172,34,35,954,3050,null,,,0,0,0,0,0,0,0,0
2020-03-23T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,145,33,178,510,688,40,46,7,29,724,6084,null,,,0,0,0,0,0,0,0,0
2020-03-23T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,249,46,295,619,914,29,69,68,41,1023,3150,null,,,0,0,0,0,0,0,0,0
2020-03-24T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,166,38,204,495,699,11,57,44,38,781,6509,null,,,0,0,0,0,0,0,0,0
2020-03-24T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,308,49,357,618,975,61,87,79,56,1110,3712,null,,,0,0,0,0,0,0,0,0
2020-03-25T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,190,40,230,518,748,49,77,67,43,858,6649,null,,,0,0,0,0,0,0,0,0
2020-03-25T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,308,65,373,685,1058,83,112,90,74,1222,4114,null,,,0,0,0,0,0,0,0,0
2020-03-26T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,223,43,266,525,791,43,48,67,48,906,7744,null,,,0,0,0,0,0,0,0,0
2020-03-26T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,300,66,366,728,1094,36,75,117,86,1297,4600,null,,,0,0,0,0,0,0,0,0
2020-03-27T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,249,45,294,539,833,42,97,110,60,1003,8520,null,,,0,0,0,0,0,0,0,0
2020-03-27T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,341,66,407,757,1164,70,94,125,102,1391,4923,null,,,0,0,0,0,0,0,0,0
2020-03-28T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,225,51,276,653,929,96,106,116,64,1109,9168,null,,,0,0,0,0,0,0,0,0
2020-03-28T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,351,72,423,811,1234,70,114,151,120,1505,5561,null,,,0,0,0,0,0,0,0,0
2020-03-29T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,234,56,290,744,1034,105,105,116,64,1214,10137,null,,,0,0,0,0,0,0,0,0
2020-03-29T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,356,75,431,862,1293,59,89,172,129,1594,5950,null,,,0,0,0,0,0,0,0,0
2020-03-30T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,231,62,293,805,1098,64,111,153,74,1325,10640,null,,,0,0,0,0,0,0,0,0
2020-03-30T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,353,78,431,926,1357,64,88,178,147,1682,6377,null,,,0,0,0,0,0,0,0,0
2020-03-31T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,249,62,311,831,1142,44,46,153,76,1371,11275,null,,,0,0,0,0,0,0,0,0
2020-03-31T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,354,80,434,955,1389,32,64,193,164,1746,6973,null,,,0,0,0,0,0,0,0,0
2020-04-01T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,269,57,326,786,1112,-30,47,190,116,1418,11951,null,,,0,0,0,0,0,0,0,0
2020-04-01T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,345,76,421,1062,1483,94,124,214,173,1870,7675,null,,,0,0,0,0,0,0,0,0
2020-04-02T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,279,60,339,821,1160,48,61,190,129,1479,12677,null,,,0,0,0,0,0,0,0,0
2020-04-02T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,339,78,417,1170,1587,104,133,229,187,2003,8496,null,,,0,0,0,0,0,0,0,0
2020-04-03T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,291,60,351,858,1209,49,80,211,139,1559,13976,null,,,0,0,0,0,0,0,0,0
2020-04-03T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,343,80,423,1236,1659,72,106,246,204,2109,8993,null,,,0,0,0,0,0,0,0,0
2020-04-04T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,291,61,352,849,1201,-8,33,245,146,1592,15045,null,,,0,0,0,0,0,0,0,0
2020-04-04T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,353,81,434,1319,1753,94,111,257,210,2220,9863,null,,,0,0,0,0,0,0,0,0
2020-04-05T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,239,53,292,934,1226,25,52,260,158,1644,15723,null,,,0,0,0,0,0,0,0,0
2020-04-05T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,352,80,432,1363,1795,42,65,273,217,2285,10476,null,,,0,0,0,0,0,0,0,0
2020-04-06T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,245,52,297,963,1260,34,78,298,164,1722,16825,null,,,0,0,0,0,0,0,0,0
2020-04-06T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,354,79,433,1405,1838,43,63,280,230,2348,11130,null,,,0,0,0,0,0,0,0,0
2020-04-07T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,325,64,389,912,1301,41,89,336,174,1811,17761,null,,,0,0,0,0,0,0,0,0
2020-04-07T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,360,78,438,1452,1890,52,128,342,244,2476,12030,null,,,0,0,0,0,0,0,0,0
2020-04-08T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,268,65,333,948,1281,-20,24,371,183,1835,18865,null,,,0,0,0,0,0,0,0,0
2020-04-08T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,354,77,431,1509,1940,50,126,407,255,2602,13258,null,,,0,0,0,0,0,0,0,0
2020-04-09T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,263,64,327,988,1315,34,68,401,187,1903,19875,null,,,0,0,0,0,0,0,0,0
2020-04-09T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,345,69,414,1564,1978,38,106,462,268,2708,14338,null,,,0,0,0,0,0,0,0,0
2020-04-10T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,258,58,316,1001,1317,2,52,447,191,1955,20866,null,,,0,0,0,0,0,0,0,0
2020-04-10T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,335,70,405,1589,1994,16,108,547,275,2816,14981,null,,,0,0,0,0,0,0,0,0
2020-04-11T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,246,56,302,967,1269,-48,2,488,200,1957,22186,null,,,0,0,0,0,0,0,0,0
2020-04-11T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,335,62,397,1667,2064,70,154,622,284,2970,16646,null,,,0,0,0,0,0,0,0,0
2020-04-12T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,183,45,228,1287,1515,246,141,378,205,2098,23246,null,dc-IT-0002,dc-EN-0002,0,0,0,0,0,0,0,0
2020-04-12T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,322,61,383,1699,2082,18,83,678,293,3053,17797,null,,,0,0,0,0,0,0,0,0
2020-04-13T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,190,41,231,1306,1537,22,51,400,212,2149,24157,null,,,0,0,0,0,0,0,0,0
2020-04-13T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,326,56,382,1698,2080,-2,73,746,300,3126,18586,null,,,0,0,0,0,0,0,0,0
2020-04-14T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,177,39,216,1348,1564,27,35,406,214,2184,24457,null,,,0,0,0,0,0,0,0,0
2020-04-14T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,325,54,379,1703,2082,2,15,749,310,3141,18774,null,,,0,0,0,0,0,0,0,0
2020-04-15T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,166,32,198,1378,1576,12,40,425,223,2224,25370,null,,,0,0,0,0,0,0,0,0
2020-04-15T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,312,48,360,1744,2104,22,79,798,318,3220,19535,null,,,0,0,0,0,0,0,0,0
2020-04-16T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,180,34,214,1379,1593,17,43,449,225,2267,26416,null,,,0,0,0,0,0,0,0,0
2020-04-16T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,296,43,339,1748,2087,-17,74,885,322,3294,20773,null,,,0,0,0,0,0,0,0,0
2020-04-17T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,181,32,213,1369,1582,-11,29,480,234,2296,27698,null,,,0,0,0,0,0,0,0,0
2020-04-17T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,286,44,330,1660,1990,-97,82,1044,342,3376,21921,null,,,0,0,0,0,0,0,0,0
2020-04-18T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,179,28,207,1349,1556,-26,29,530,239,2325,28888,null,,,0,0,0,0,0,0,0,0
2020-04-18T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,276,42,318,1667,1985,-5,55,1098,348,3431,23147,null,,,0,0,0,0,0,0,0,0
2020-04-19T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,162,23,185,1381,1566,10,55,569,245,2380,30361,14783,,,0,0,0,0,0,0,0,0
